virus_ppi	E2475	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E920	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E836	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E7448	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E4888	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E2214	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E7073	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E391104	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E7415	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E27074	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E8638	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E30835	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E8743	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E5313	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E925	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E91404	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E5747	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E5610	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E7984	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E3627	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E3394	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E4938	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E1437	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E3456	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E1234	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E4155	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E9588	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E3605	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E440400	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E50943	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E3620	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E3438	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E79132	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E7157	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E558	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E57506	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E4599	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E3687	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E2621	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E55763	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E5319	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E57162	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E78996	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E3661	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E5781	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E6717	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E7098	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E50616	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E4153	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E3665	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E3565	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E3659	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E5563	E99999999	0	0	relation_extractor	1:2	keywords:[interaction]
