E374654	both
E9079	both
E259307	both
E131118	both
E8861	both
E5829	both
E9284	both
E9282	both
E7514	both
E8907	both
E2912	both
E11186	both
E128872	both
E7046	both
E1497	both
E10209	both
E114771	both
E83786	both
E339122	both
E84541	both
E56123	both
E132949	both
E1668	both
E56128	both
E1665	both
E51606	both
E593	both
E8237	both
E1122	both
E57117	both
E8607	both
E260294	both
E25886	both
E273	both
E55831	both
E9777	both
E5414	both
E6728	both
E5413	both
E2549	both
E5306	both
E525	both
E526	both
E527	both
E4477	both
E523	both
E83715	both
E528	both
E529	both
E282809	both
E79665	both
E387923	both
E57576	both
E57571	both
E9253	both
E23548	both
E22906	both
E25970	both
E25972	both
E79955	both
E170482	both
E79811	both
E80118	both
E57507	both
E79595	both
E80114	both
E9732	both
E10413	both
E54886	both
E23480	both
E83871	both
E50999	both
E10381	both
E64224	both
E51439	both
E167465	both
E54812	both
E2683	both
E84676	both
E57140	both
E145258	both
E112950	both
E7003	both
E7005	both
E10097	both
E10096	both
E10094	both
E9942	both
E22885	both
E29882	both
E64641	both
E63946	both
E64694	both
E83752	both
E201266	both
E3340	both
E1192	both
E1195	both
E1759	both
E27342	both
E165545	both
E27347	both
E146	both
E79628	both
E8161	both
E1173	both
E23508	both
E9443	both
E9114	both
E64395	both
E9440	both
E4502	both
E80256	both
E58526	both
E90507	both
E85477	both
E58529	both
E1473	both
E1471	both
E57626	both
E55187	both
E22838	both
E60680	both
E79863	both
E56970	both
E2281	both
E56164	both
E9063	both
E55531	both
E10284	both
E10528	both
E1954	both
E10113	both
E9669	both
E9904	both
E3840	both
E9031	both
E80320	both
E84448	both
E127733	both
E170680	both
E25930	both
E84447	both
E256006	both
E10239	both
E797	both
E5255	both
E6788	both
E84870	both
E25759	both
E8803	both
E146227	both
E83546	both
E79892	both
E3661	both
E64114	both
E65975	both
E25839	both
E151742	both
E140881	both
E81614	both
E140885	both
E57664	both
E126006	both
E79692	both
E80217	both
E64601	both
E64600	both
E9122	both
E50856	both
E10652	both
E56910	both
E79885	both
E23013	both
E2526	both
E23335	both
E57175	both
E10159	both
E9580	both
E64333	both
E6400	both
E116113	both
E8189	both
E91252	both
E7761	both
E51393	both
E6811	both
E83694	both
E9054	both
E84246	both
E7327	both
E7329	both
E8848	both
E8925	both
E92856	both
E117285	both
E2870	both
E773	both
E79993	both
E29953	both
E55968	both
E147199	both
E7353	both
E79159	both
E81494	both
E93953	both
E2185	both
E1267	both
E64784	both
E8785	both
E85300	both
E85302	both
E80142	both
E8710	both
E1469	both
E547	both
E64090	both
E5067	both
E5140	both
E81887	both
E9789	both
E56961	both
E80036	both
E84140	both
E56925	both
E80039	both
E79872	both
E6729	both
E89891	both
E139716	both
E5393	both
E9098	both
E118980	both
E51691	both
E200728	both
E84326	both
E7535	both
E51042	both
E58485	both
E54657	both
E23416	both
E10541	both
E6672	both
E10181	both
E50617	both
E56904	both
E55633	both
E56107	both
E56106	both
E5878	both
E60484	both
E202243	both
E145173	both
E64581	both
E140730	both
E58477	both
E140738	both
E10673	both
E1213	both
E57418	both
E30000	both
E115548	both
E6489	both
E51520	both
E7846	both
E162	both
E4680	both
E6296	both
E26127	both
E8662	both
E1457	both
E6059	both
E1510	both
E91869	both
E91947	both
E10006	both
E65082	both
E64326	both
E8565	both
E8564	both
E5058	both
E11325	both
E5888	both
E10360	both
E9592	both
E60467	both
E51009	both
E84079	both
E90070	both
E10484	both
E55333	both
E6731	both
E10460	both
E8313	both
E4796	both
E23456	both
E7337	both
E4153	both
E84929	both
E9296	both
E3228	both
E282996	both
E3222	both
E51096	both
E83452	both
E9926	both
E3983	both
E65244	both
E55854	both
E55696	both
E7110	both
E6878	both
E6877	both
E79140	both
E51171	both
E78990	both
E57731	both
E55593	both
E200539	both
E57124	both
E673	both
E266	both
E55823	both
E80232	both
E6017	both
E56	both
E537	both
E535	both
E534	both
E533	both
E26167	both
E57605	both
E10733	both
E9851	both
E9853	both
E7975	both
E9491	both
E5609	both
E7879	both
E245711	both
E5563	both
E10600	both
E9463	both
E85407	both
E9545	both
E10134	both
E91833	both
E113263	both
E90019	both
E65061	both
E65996	both
E23256	both
E3268	both
E5121	both
E283748	both
E8893	both
E8892	both
E8891	both
E2671	both
E54432	both
E203054	both
E23389	both
E81796	both
E6837	both
E56165	both
E151987	both
E10555	both
E55794	both
E7016	both
E84951	both
E4061	both
E1981	both
E8417	both
E257062	both
E83482	both
E83483	both
E84342	both
E79084	both
E80764	both
E80761	both
E80762	both
E1182	both
E84467	both
E83986	both
E55891	both
E255488	both
E23534	both
E4246	both
E3730	both
E11171	both
E29079	both
E9424	both
E9351	both
E51465	both
E5917	both
E8000	both
E10370	both
E11030	both
E8993	both
E56949	both
E6464	both
E9517	both
E9694	both
E63891	both
