0.65141956	0	E9997
0.64984227	0	E3646
0.64826498	1	E1047
0.64668770	1	E7381
0.64511041	0	E4163
0.64353312	0	E7105
0.64195584	0	E5879
0.64037855	0	E3692
0.63880126	0	E2264
0.63722397	0	E5119
0.63564669	0	E51497
0.63406940	1	E151888
0.63249211	0	E5430
0.63091483	1	E26355
0.62933754	0	E4929
0.62776025	1	E324
0.62618297	0	E3068
0.62460568	0	E7289
0.62302839	1	E7791
0.62145110	0	E53615
0.61987382	0	E10558
0.61829653	0	E6872
0.61671924	0	E9372
0.61514196	0	E5571
0.61356467	0	E1355
0.61198738	0	E1025
0.61041009	0	E10146
0.60883281	0	E353376
0.60725552	0	E64965
0.60567823	0	E998
0.60410095	0	E815
0.60252366	0	E27247
0.60094637	0	E8764
0.59936909	0	E5213
0.59779180	0	E2597
0.59621451	0	E6696
0.59463722	0	E54212
0.59305994	0	E2066
0.59148265	0	E6354
0.58990536	0	E10126
0.58832808	1	E23287
0.58675079	1	E26519
0.58517350	0	E29979
0.58359621	0	E57475
0.58201893	0	E9179
0.58044164	0	E3309
0.57886435	0	E535
0.57728707	0	E6464
0.57570978	0	E8818
0.57413249	0	E55588
0.57255521	0	E8662
0.57097792	0	E3265
0.56940063	0	E4086
0.56782334	0	E3096
0.56624606	0	E2261
0.56466877	0	E10014
0.56309148	1	E54948
0.56151420	1	E23411
0.55993691	1	E10480
0.55835962	0	E55677
0.55678233	0	E10524
0.55520505	0	E64852
0.55362776	0	E5777
0.55205047	0	E55720
0.55047319	0	E5925
0.54889590	0	E6606
0.54731861	0	E7321
0.54574132	0	E738
0.54416404	0	E5824
0.54258675	1	E4714
0.54100946	0	E81631
0.53943218	0	E118924
0.53785489	0	E10461
0.53627760	0	E5788
0.53470032	0	E6222
0.53312303	0	E3654
0.53154574	0	E4298
0.52996845	1	E4700
0.52839117	0	E28985
0.52681388	0	E7322
0.52523659	0	E23557
0.52365931	0	E8451
0.52208202	0	E340061
0.52050473	0	E57562
0.51892744	0	E23644
0.51735016	0	E8945
0.51577287	0	E8668
0.51419558	0	E4734
0.51261830	0	E140890
0.51104101	0	E634
0.50946372	0	E29115
0.50788644	0	E657
0.50630915	0	E4255
0.50473186	0	E8175
0.50315457	0	E6749
0.50157729	0	E9638
0.49842271	0	E9804
0.49684543	0	E3459
0.49526814	0	E5770
0.49369085	0	E8664
0.49211356	0	E801
0.49053628	0	E6778
0.48895899	0	E729230
0.48738170	0	E8237
0.48580442	0	E2
0.48264984	0	E9960
0.48107256	0	E2113
0.47949527	0	E5868
0.47791798	0	E9441
0.47634069	0	E5298
0.47476341	1	E8675
0.47318612	0	E1665
0.47160883	1	E8665
0.47003155	0	E1894
0.46845426	0	E1386
0.46529968	0	E9140
0.46372240	0	E7128
0.46214511	0	E3550
0.46056782	0	E506
0.45741325	0	E9092
0.45583596	0	E58477
0.45425868	0	E6908
0.45268139	0	E51606
0.45110410	0	E121504
0.44952681	0	E8328
0.44794953	0	E5888
0.44637224	0	E26994
0.44479495	0	E84708
0.44321767	0	E9129
0.44164038	0	E478
0.44006309	0	E152485
0.43848580	0	E23235
0.43690852	0	E6871
0.43533123	0	E3141
0.43375394	0	E6428
0.43217666	0	E293
0.43059937	0	E7849
0.42902208	0	E7301
0.42744479	0	E10262
0.42586751	0	E4940
0.42429022	1	E8661
0.42271293	0	E140462
0.42113565	0	E55902
0.41955836	0	E983
0.41798107	0	E9578
0.41640379	1	E22985
0.41324921	0	E1975
0.41167192	0	E3075
0.41009464	0	E30011
0.40851735	0	E4602
0.40694006	1	E55290
0.40536278	0	E10975
0.40378549	0	E3827
0.40220820	0	E11069
0.40063091	0	E2590
0.39905363	0	E1373
0.39747634	0	E3837
0.39589905	0	E2260
0.39432177	0	E55863
0.39274448	0	E51726
0.39116719	0	E163786
0.38958991	0	E165324
0.38801262	0	E3688
0.38643533	0	E92483
0.38485804	0	E92344
0.38328076	0	E23636
0.38170347	0	E3460
0.38012618	0	E8411
0.37854890	0	E6647
0.37697161	0	E145781
0.37539432	0	E633
0.37381703	0	E9466
0.37223975	0	E6160
0.37066246	0	E1803
0.36908517	0	E9905
0.36750789	0	E56901
0.36593060	0	E55669
0.36435331	0	E10061
0.36277603	0	E2159
0.36119874	0	E79139
0.35962145	0	E10096
0.35804416	0	E5530
0.35646688	0	E26146
0.35488959	0	E9493
0.35331230	0	E11117
0.35173502	0	E10497
0.35015773	0	E84447
0.34858044	0	E5664
0.34700315	0	E4619
0.34542587	0	E79132
0.34384858	0	E84466
0.34227129	0	E81488
0.34069401	0	E6092
0.33911672	0	E23211
0.33753943	0	E81873
0.33596215	0	E140691
0.33438486	0	E7465
0.33280757	0	E2890
0.33123028	0	E4140
0.32965300	0	E3552
0.32807571	0	E6399
0.32649842	0	E5529
0.32492114	0	E4791
0.32334385	0	E6470
0.32176656	0	E5586
0.32018927	0	E811
0.31861199	0	E23603
0.31703470	0	E80125
0.31545741	0	E8794
0.31388013	0	E81892
0.31230284	0	E6604
0.31072555	0	E160
0.30914826	0	E7307
0.30757098	0	E4893
0.30599369	0	E9349
0.30441640	0	E55840
0.30283912	0	E51703
0.30126183	0	E2804
0.29968454	0	E919
0.29810726	0	E3440
0.29652997	0	E2237
0.29495268	0	E8161
0.29337539	0	E5782
0.29179811	0	E29925
0.29022082	0	E84988
0.28864353	0	E8544
0.28706625	0	E55333
0.28548896	0	E29922
0.28391167	0	E5217
0.28233438	0	E22870
0.28075710	0	E140739
0.27917981	0	E8576
0.27760252	0	E54476
0.27602524	0	E9191
0.27444795	0	E5537
0.27287066	0	E27236
0.27129338	0	E23418
0.26971609	0	E208
0.26813880	0	E4326
0.26656151	0	E147179
0.26498423	0	E10235
0.26340694	0	E10438
0.26182965	0	E23420
0.26025237	0	E9454
0.25867508	0	E5329
0.25709779	0	E10952
0.25552050	0	E222389
0.25394322	0	E30012
0.25236593	0	E5581
0.25078864	0	E9311
0.24921136	0	E381
0.24763407	0	E3685
0.24605678	0	E3937
0.24447950	0	E26130
0.24290221	0	E3853
0.24132492	0	E4794
0.23974763	0	E7391
0.23817035	0	E5054
0.23659306	0	E31
0.23501577	0	E79174
0.23343849	0	E3376
0.23186120	0	E3488
0.23028391	0	E59345
0.22870662	0	E3433
0.22712934	0	E79443
0.22555205	0	E7011
0.22397476	0	E387893
0.22239748	0	E58478
0.22082019	0	E55660
0.21924290	0	E54165
0.21766562	0	E7421
0.21608833	0	E79577
0.21451104	0	E5599
0.21293375	0	E10399
0.21135647	0	E23380
0.20977918	0	E5939
0.20820189	0	E3981
0.20662461	0	E258010
0.20504732	0	E9045
0.20347003	0	E55823
0.20189274	0	E23305
0.20031546	0	E5837
0.19873817	0	E11001
0.19716088	0	E7133
0.19558360	0	E25813
0.19400631	0	E5320
0.19242902	0	E3954
0.19085174	0	E7384
0.18927445	0	E51135
0.18769716	0	E816
0.18611987	0	E22836
0.18454259	0	E8050
0.18296530	0	E10802
0.18138801	0	E8907
0.17981073	0	E22906
0.17823344	0	E10015
0.17665615	0	E10243
0.17507886	0	E29993
0.17350158	0	E7414
0.17192429	0	E10131
0.17034700	0	E4653
0.16876972	0	E6867
0.16719243	0	E23770
0.16561514	0	E49856
0.16403785	0	E5997
0.16246057	0	E91056
0.16088328	0	E9319
0.15930599	0	E25793
0.15772871	0	E3690
0.15615142	0	E79016
0.15457413	0	E23281
0.15299685	0	E9061
0.15141956	0	E51537
0.14984227	0	E83878
0.14826498	0	E6478
0.14668770	0	E79735
0.14511041	0	E2643
0.14353312	0	E55854
0.14195584	0	E10915
0.14037855	0	E3273
0.13880126	0	E27248
0.13722397	0	E3030
0.13564669	0	E50944
0.13406940	0	E10207
0.13249211	0	E3868
0.13091483	0	E64326
0.12933754	0	E9533
0.12776025	0	E9208
0.12618297	0	E388
0.12460568	0	E1969
0.12302839	0	E2178
0.12145110	0	E3929
0.11987382	0	E5933
0.11829653	0	E59286
0.11671924	0	E6124
0.11514196	0	E3736
0.11356467	0	E6184
0.11198738	0	E658
0.11041009	0	E23095
0.10883281	0	E4211
0.10725552	0	E1468
0.10567823	0	E59
0.10410095	0	E7525
0.10252366	0	E10953
0.10094637	0	E7978
0.09936909	0	E8936
0.09779180	0	E338
0.09621451	0	E9601
0.09463722	0	E84838
0.09305994	0	E29904
0.09148265	0	E58155
0.08990536	0	E163
0.08832808	0	E90678
0.08675079	0	E5927
0.08517350	0	E2079
0.08359621	0	E3437
0.08201893	0	E10857
0.08044164	0	E63967
0.07886435	0	E56474
0.07728707	0	E8689
0.07570978	0	E8535
0.07413249	0	E22800
0.07255521	0	E6624
0.07097792	0	E9820
0.06940063	0	E1958
0.06782334	0	E8085
0.06624606	0	E4666
0.06466877	0	E6638
0.06309148	0	E8487
0.06151420	0	E321
0.05993691	0	E11339
0.05835962	0	E388697
0.05678233	0	E2950
0.05520505	0	E3987
0.05362776	0	E57447
0.05205047	0	E4998
0.05047319	0	E30818
0.04889590	0	E5955
0.04731861	0	E51765
0.04574132	0	E2002
0.04416404	0	E84154
0.04258675	0	E22859
0.04100946	0	E1503
0.03943218	0	E25843
0.03785489	0	E79027
0.03627760	0	E57634
0.03470032	0	E7336
0.03312303	0	E3475
0.03154574	0	E372
0.02996845	0	E5045
0.02839117	0	E55236
0.02681388	0	E9260
0.02523659	0	E1643
0.02365931	0	E5693
0.02208202	0	E103
0.02050473	0	E56254
0.01892744	0	E5576
0.01735016	0	E5796
0.01577287	0	E689
0.01419558	0	E4599
0.01261830	0	E2063
0.01104101	0	E864
0.00946372	0	E84335
0.00788644	0	E2977
0.00630915	0	E51520
0.00473186	0	E58512
0.00315457	0	E3417
0.00157729	0	E5743
0.00000000	0	E84700
0.00000000	0	E84701
0.00000000	0	E84706
0.00000000	0	E84707
0.00000000	0	E84705
0.00000000	0	E84709
0.00000000	0	E57403
0.00000000	0	E2258
0.00000000	0	E57405
0.00000000	0	E57404
0.00000000	0	E57407
0.00000000	0	E57406
0.00000000	0	E2252
0.00000000	0	E2251
0.00000000	0	E2250
0.00000000	0	E2257
0.00000000	0	E2255
0.00000000	1	E2254
0.00000000	0	E23768
0.00000000	0	E338094
0.00000000	0	E5911
0.00000000	0	E5910
0.00000000	0	E5913
0.00000000	0	E5912
0.00000000	0	E5915
0.00000000	0	E5917
0.00000000	0	E5916
0.00000000	0	E7320
0.00000000	1	E9021
0.00000000	0	E125997
0.00000000	0	E9022
0.00000000	0	E125336
0.00000000	0	E9024
0.00000000	0	E9027
0.00000000	0	E9026
0.00000000	0	E2037
0.00000000	0	E2036
0.00000000	0	E2035
0.00000000	0	E2034
0.00000000	0	E7044
0.00000000	0	E7047
0.00000000	0	E7048
0.00000000	0	E7274
0.00000000	0	E2039
0.00000000	0	E2038
0.00000000	0	E375607
0.00000000	0	E113174
0.00000000	0	E113179
0.00000000	0	E113178
0.00000000	0	E64778
0.00000000	0	E140679
0.00000000	0	E56342
0.00000000	0	E284366
0.00000000	0	E146712
0.00000000	0	E51586
0.00000000	0	E51585
0.00000000	0	E51582
0.00000000	0	E51588
0.00000000	0	E126003
0.00000000	0	E64776
0.00000000	0	E64770
0.00000000	0	E57409
0.00000000	0	E64773
0.00000000	0	E79801
0.00000000	0	E146850
0.00000000	0	E146852
0.00000000	0	E56204
0.00000000	0	E56751
0.00000000	0	E339855
0.00000000	0	E54532
0.00000000	0	E54534
0.00000000	0	E339327
0.00000000	0	E339324
0.00000000	0	E133558
0.00000000	0	E54538
0.00000000	1	E54539
0.00000000	0	E26749
0.00000000	0	E26747
0.00000000	0	E3346
0.00000000	0	E3344
0.00000000	0	E118429
0.00000000	0	E3614
0.00000000	0	E3615
0.00000000	1	E3340
0.00000000	0	E8861
0.00000000	0	E3619
0.00000000	0	E118426
0.00000000	1	E118427
0.00000000	0	E118424
0.00000000	0	E80067
0.00000000	0	E10922
0.00000000	0	E10920
0.00000000	0	E10927
0.00000000	0	E10926
0.00000000	0	E254887
0.00000000	0	E10924
0.00000000	1	E10929
0.00000000	0	E10928
0.00000000	0	E124245
0.00000000	0	E4969
0.00000000	0	E4968
0.00000000	0	E4967
0.00000000	0	E26298
0.00000000	0	E280636
0.00000000	0	E56937
0.00000000	0	E26291
0.00000000	0	E26292
0.00000000	0	E26297
0.00000000	0	E80818
0.00000000	0	E386607
0.00000000	0	E6839
0.00000000	1	E6838
0.00000000	1	E6833
0.00000000	0	E6832
0.00000000	0	E6830
0.00000000	0	E6837
0.00000000	0	E6836
0.00000000	0	E6835
0.00000000	0	E64895
0.00000000	0	E64897
0.00000000	0	E11190
0.00000000	0	E3214
0.00000000	0	E2928
0.00000000	0	E55589
0.00000000	0	E1674
0.00000000	0	E729408
0.00000000	0	E55582
0.00000000	0	E23078
0.00000000	0	E55585
0.00000000	0	E23077
0.00000000	0	E56978
0.00000000	0	E9020
0.00000000	0	E56970
0.00000000	0	E83852
0.00000000	0	E56975
0.00000000	0	E740
0.00000000	0	E217
0.00000000	0	E214
0.00000000	0	E215
0.00000000	0	E212
0.00000000	0	E213
0.00000000	0	E4345
0.00000000	0	E211
0.00000000	0	E653361
0.00000000	0	E218
0.00000000	0	E219
0.00000000	0	E135927
0.00000000	0	E81620
0.00000000	0	E81627
0.00000000	0	E81624
0.00000000	0	E91977
0.00000000	0	E81628
0.00000000	0	E81629
0.00000000	0	E7041
0.00000000	0	E146664
0.00000000	0	E7040
0.00000000	0	E7043
0.00000000	0	E266743
0.00000000	0	E129807
0.00000000	0	E266747
0.00000000	0	E4603
0.00000000	0	E27161
0.00000000	0	E7045
0.00000000	0	E27163
0.00000000	0	E27165
0.00000000	0	E27164
0.00000000	0	E7511
0.00000000	0	E285
0.00000000	0	E2030
0.00000000	0	E4607
0.00000000	0	E7049
0.00000000	0	E4604
0.00000000	0	E84839
0.00000000	0	E286
0.00000000	0	E127294
0.00000000	0	E5763
0.00000000	0	E1370
0.00000000	0	E5764
0.00000000	0	E22826
0.00000000	0	E5768
0.00000000	0	E9612
0.00000000	0	E201283
0.00000000	0	E9611
0.00000000	0	E9616
0.00000000	0	E9617
0.00000000	0	E9615
0.00000000	0	E9618
0.00000000	0	E7518
0.00000000	0	E51616
0.00000000	0	E51617
0.00000000	0	E51614
0.00000000	0	E7873
0.00000000	0	E7874
0.00000000	0	E1448
0.00000000	0	E1447
0.00000000	0	E1446
0.00000000	0	E1445
0.00000000	0	E1444
0.00000000	0	E1443
0.00000000	0	E1442
0.00000000	0	E1441
0.00000000	0	E1440
0.00000000	0	E55726
0.00000000	0	E55727
0.00000000	0	E55722
0.00000000	0	E55051
0.00000000	0	E374928
0.00000000	0	E115509
0.00000000	0	E58538
0.00000000	1	E55728
0.00000000	0	E374920
0.00000000	0	E5652
0.00000000	0	E5588
0.00000000	0	E5589
0.00000000	0	E5587
0.00000000	0	E5584
0.00000000	0	E5585
0.00000000	0	E5582
0.00000000	0	E5583
0.00000000	0	E5580
0.00000000	0	E148156
0.00000000	0	E138474
0.00000000	0	E10742
0.00000000	0	E5305
0.00000000	0	E10329
0.00000000	0	E10328
0.00000000	1	E51809
0.00000000	0	E116931
0.00000000	0	E51778
0.00000000	0	E10321
0.00000000	0	E10320
0.00000000	0	E51776
0.00000000	0	E51807
0.00000000	0	E10324
0.00000000	0	E10327
0.00000000	0	E10326
0.00000000	0	E11338
0.00000000	0	E8697
0.00000000	0	E8693
0.00000000	0	E8692
0.00000000	0	E11331
0.00000000	0	E11330
0.00000000	0	E11333
0.00000000	0	E11332
0.00000000	0	E11335
0.00000000	0	E11334
0.00000000	0	E11336
0.00000000	0	E1317
0.00000000	0	E388650
0.00000000	0	E1316
0.00000000	0	E6583
0.00000000	0	E6582
0.00000000	0	E6581
0.00000000	0	E6580
0.00000000	0	E6239
0.00000000	0	E6586
0.00000000	0	E6585
0.00000000	0	E6584
0.00000000	0	E6234
0.00000000	0	E6237
0.00000000	0	E6236
0.00000000	0	E1911
0.00000000	0	E1910
0.00000000	0	E1912
0.00000000	0	E159090
0.00000000	0	E30001
0.00000000	0	E155061
0.00000000	0	E57113
0.00000000	0	E7728
0.00000000	0	E8522
0.00000000	0	E23008
0.00000000	0	E8520
0.00000000	1	E8527
0.00000000	0	E8526
0.00000000	0	E2938
0.00000000	0	E2939
0.00000000	0	E2936
0.00000000	0	E2937
0.00000000	0	E2934
0.00000000	0	E2935
0.00000000	0	E23007
0.00000000	0	E729475
0.00000000	0	E23005
0.00000000	0	E121006
0.00000000	0	E9144
0.00000000	0	E100144435
0.00000000	0	E6059
0.00000000	0	E6051
0.00000000	0	E6050
0.00000000	0	E64072
0.00000000	0	E64073
0.00000000	0	E64078
0.00000000	0	E1378
0.00000000	0	E151188
0.00000000	0	E92856
0.00000000	0	E51559
0.00000000	0	E57110
0.00000000	0	E57614
0.00000000	0	E57616
0.00000000	0	E57610
0.00000000	0	E350383
0.00000000	0	E84131
0.00000000	0	E7185
0.00000000	0	E84132
0.00000000	0	E7180
0.00000000	0	E57619
0.00000000	0	E7182
0.00000000	0	E126272
0.00000000	0	E79156
0.00000000	0	E148281
0.00000000	0	E9854
0.00000000	0	E9855
0.00000000	0	E9856
0.00000000	0	E9857
0.00000000	0	E9852
0.00000000	0	E144983
0.00000000	0	E79153
0.00000000	0	E9858
0.00000000	0	E9859
0.00000000	0	E29126
0.00000000	0	E64407
0.00000000	0	E64403
0.00000000	0	E64400
0.00000000	0	E285855
0.00000000	0	E113612
0.00000000	0	E2752
0.00000000	0	E284004
0.00000000	0	E115761
0.00000000	0	E8985
0.00000000	0	E284001
0.00000000	0	E8987
0.00000000	0	E8986
0.00000000	0	E8989
0.00000000	0	E4750
0.00000000	0	E167465
0.00000000	0	E4752
0.00000000	0	E4753
0.00000000	0	E9586
0.00000000	0	E9587
0.00000000	0	E9585
0.00000000	0	E4758
0.00000000	0	E4759
0.00000000	0	E80230
0.00000000	0	E80723
0.00000000	0	E80724
0.00000000	0	E80237
0.00000000	0	E80726
0.00000000	0	E80727
0.00000000	0	E4285
0.00000000	0	E1230
0.00000000	0	E254102
0.00000000	0	E25788
0.00000000	0	E602
0.00000000	0	E169792
0.00000000	0	E79632
0.00000000	0	E79633
0.00000000	0	E79631
0.00000000	0	E688
0.00000000	0	E79634
0.00000000	0	E79983
0.00000000	0	E685
0.00000000	0	E684
0.00000000	0	E259282
0.00000000	0	E686
0.00000000	0	E683
0.00000000	0	E682
0.00000000	0	E1232
0.00000000	0	E26173
0.00000000	0	E8325
0.00000000	0	E8324
0.00000000	0	E55269
0.00000000	0	E55268
0.00000000	0	E8321
0.00000000	0	E3400
0.00000000	0	E8323
0.00000000	0	E8322
0.00000000	0	E55915
0.00000000	0	E55262
0.00000000	0	E55917
0.00000000	0	E55916
0.00000000	0	E8329
0.00000000	0	E1233
0.00000000	0	E146059
0.00000000	0	E79908
0.00000000	0	E146057
0.00000000	0	E978
0.00000000	0	E10138
0.00000000	0	E10139
0.00000000	0	E10136
0.00000000	0	E10137
0.00000000	0	E10130
0.00000000	0	E133690
0.00000000	0	E10133
0.00000000	0	E152518
0.00000000	0	E343035
0.00000000	0	E8065
0.00000000	0	E8061
0.00000000	0	E221184
0.00000000	0	E1588
0.00000000	1	E1589
0.00000000	0	E1583
0.00000000	0	E112398
0.00000000	0	E112399
0.00000000	0	E1586
0.00000000	0	E645345
0.00000000	0	E1584
0.00000000	0	E1585
0.00000000	0	E23271
0.00000000	0	E23270
0.00000000	0	E23272
0.00000000	0	E23275
0.00000000	0	E114932
0.00000000	0	E23276
0.00000000	0	E23279
0.00000000	0	E79056
0.00000000	0	E57338
0.00000000	0	E221981
0.00000000	0	E54531
0.00000000	0	E148327
0.00000000	0	E758
0.00000000	0	E53822
0.00000000	0	E119016
0.00000000	0	E64321
0.00000000	0	E79058
0.00000000	0	E54535
0.00000000	0	E342510
0.00000000	0	E54536
0.00000000	1	E112574
0.00000000	0	E440414
0.00000000	0	E53826
0.00000000	0	E64241
0.00000000	0	E64240
0.00000000	0	E51428
0.00000000	1	E80856
0.00000000	0	E60401
0.00000000	0	E387718
0.00000000	0	E1054
0.00000000	0	E54145
0.00000000	0	E1056
0.00000000	0	E1050
0.00000000	0	E1051
0.00000000	0	E1052
0.00000000	0	E1053
0.00000000	0	E83714
0.00000000	0	E266971
0.00000000	0	E83716
0.00000000	0	E1058
0.00000000	0	E1059
0.00000000	0	E83860
0.00000000	0	E83861
0.00000000	0	E23495
0.00000000	0	E2230
0.00000000	0	E222663
0.00000000	0	E2235
0.00000000	0	E23492
0.00000000	0	E2239
0.00000000	0	E84725
0.00000000	1	E84726
0.00000000	0	E84727
0.00000000	0	E23499
0.00000000	0	E23498
0.00000000	0	E84722
0.00000000	0	E5245
0.00000000	0	E5244
0.00000000	0	E5935
0.00000000	0	E5934
0.00000000	0	E5241
0.00000000	0	E5932
0.00000000	0	E5243
0.00000000	1	E5930
0.00000000	0	E400673
0.00000000	0	E10216
0.00000000	0	E790955
0.00000000	0	E154075
0.00000000	0	E2334
0.00000000	0	E253260
0.00000000	0	E9002
0.00000000	0	E9001
0.00000000	0	E728116
0.00000000	0	E84919
0.00000000	0	E1630
0.00000000	0	E1632
0.00000000	0	E1633
0.00000000	0	E317649
0.00000000	0	E1635
0.00000000	0	E1636
0.00000000	0	E1638
0.00000000	0	E1639
0.00000000	0	E23285
0.00000000	0	E84858
0.00000000	0	E84859
0.00000000	0	E23286
0.00000000	0	E2589
0.00000000	0	E2588
0.00000000	0	E2587
0.00000000	0	E7066
0.00000000	0	E7064
0.00000000	0	E2582
0.00000000	0	E2580
0.00000000	0	E11061
0.00000000	0	E255738
0.00000000	0	E23409
0.00000000	0	E23534
0.00000000	0	E113115
0.00000000	0	E9419
0.00000000	0	E3988
0.00000000	0	E152663
0.00000000	0	E3980
0.00000000	0	E3982
0.00000000	0	E3983
0.00000000	0	E3984
0.00000000	0	E3612
0.00000000	0	E9414
0.00000000	0	E339122
0.00000000	0	E3613
0.00000000	0	E440670
0.00000000	0	E468
0.00000000	0	E343521
0.00000000	0	E54734
0.00000000	0	E257397
0.00000000	0	E54732
0.00000000	0	E54733
0.00000000	0	E8863
0.00000000	0	E9410
0.00000000	0	E57282
0.00000000	0	E9411
0.00000000	0	E3181
0.00000000	0	E3182
0.00000000	0	E3183
0.00000000	0	E3185
0.00000000	0	E3187
0.00000000	0	E3188
0.00000000	0	E3189
0.00000000	0	E85457
0.00000000	0	E133619
0.00000000	0	E389840
0.00000000	0	E85450
0.00000000	0	E85453
0.00000000	0	E10493
0.00000000	0	E10492
0.00000000	0	E10491
0.00000000	0	E10490
0.00000000	1	E10495
0.00000000	0	E10494
0.00000000	0	E10499
0.00000000	0	E10498
0.00000000	0	E56776
0.00000000	0	E54888
0.00000000	0	E192683
0.00000000	1	E25898
0.00000000	0	E25897
0.00000000	0	E25896
