hepc_ppi	E951475	E4869	0	0	biogrid	pmids:16170350
hepc_ppi	E4869	E951475	0	0	biogrid	pmids:16170350
hepc_ppi	E951475	E4869	0	0	biogrid	pmids:16170350
hepc_ppi	E951475	E7528	0	0	biogrid	pmids:16170350
hepc_ppi	E951475	E4869	0	0	biogrid	pmids:16170350
hepc_ppi	E951475	E7528	0	0	biogrid	pmids:16170350
hepc_ppi	E7528	E951475	0	0	biogrid	pmids:16170350
hepc_ppi	E951475	E2033	0	0	biogrid	pmids:16170350
hepc_ppi	E2033	E951475	0	0	biogrid	pmids:16170350
hepc_ppi	E951475	E7337	0	0	biogrid	pmids:17108031
hepc_ppi	E951475	E10197	0	0	biogrid	pmids:17108031
hepc_ppi	E951475	E7337	0	0	biogrid	pmids:17108031
hepc_ppi	E951475	E10197	0	0	biogrid	pmids:17108031
hepc_ppi	E7337	E951475	0	0	biogrid	pmids:17108031
hepc_ppi	E951475	E7337	0	0	biogrid	pmids:17108031
hepc_ppi	E7337	E951475	0	0	biogrid	pmids:17108031
hepc_ppi	E10197	E951475	0	0	biogrid	pmids:19091860
hepc_ppi	E29979	E951475	0	0	biogrid	pmids:12634373
hepc_ppi	E29979	E951475	0	0	biogrid	pmids:12634373
hepc_ppi	E29979	E951475	0	0	biogrid	pmids:12634373
hepc_ppi	E5684	E951476	0	0	biogrid	pmids:18971267
hepc_ppi	E951475	E273	0	0	biogrid	pmids:16139795
hepc_ppi	E951475	E273	0	0	biogrid	pmids:16139795
hepc_ppi	E951475	E6714	0	0	biogrid	pmids:16139795
hepc_ppi	E128866	E951475	0	0	biogrid	pmids:21264300
hepc_ppi	E5696	E951475	0	0	biogrid	pmids:15303969
hepc_ppi	E951475	E5696	0	0	biogrid	pmids:15303969
hepc_ppi	E5685	E951475	0	0	biogrid	pmids:15303969
hepc_ppi	E7132	E951475	0	0	biogrid	pmids:11821416
hepc_ppi	E951475	E7186	0	0	biogrid	pmids:11821416
hepc_ppi	E7186	E951475	0	0	biogrid	pmids:11821416
hepc_ppi	E25827	E951475	0	0	biogrid	pmids:15893726
hepc_ppi	E25827	E951475	0	0	biogrid	pmids:15893726
hepc_ppi	E4938	E951475	0	0	biogrid	pmids:15893726
hepc_ppi	E223	E951475	0	0	biogrid	pmids:15893726
hepc_ppi	E951475	E3725	0	0	biogrid	pmids:12796506
hepc_ppi	E951475	E3725	0	0	biogrid	pmids:12796506
hepc_ppi	E951475	E274	0	0	biogrid	pmids:12604805
hepc_ppi	E951475	E274	0	0	biogrid	pmids:12604805
hepc_ppi	E951475	E24842	0	0	biogrid	pmids:12379483
hepc_ppi	E951475	E117526	0	0	biogrid	pmids:12379483
hepc_ppi	E951475	E6908	0	0	biogrid	pmids:12379483
hepc_ppi	E6908	E951475	0	0	biogrid	pmids:12379483
hepc_ppi	E6908	E951475	0	0	biogrid	pmids:12379483
hepc_ppi	E951475	E6908	0	0	biogrid	pmids:12379483
hepc_ppi	E951475	E7157	0	0	biogrid	pmids:12379483
hepc_ppi	E951475	E7157	0	0	biogrid	pmids:12379483
hepc_ppi	E23770	E951475	0	0	biogrid	pmids:17024179
hepc_ppi	E951475	E23770	0	0	biogrid	pmids:17024179
