virus_ppi	E951475	E953	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E10313	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E338382	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E6774	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E54205	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E7157	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E8766	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E54205	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E984	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E2081	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E29110	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E5289	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E308	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E5868	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E8766	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E7494	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E84083	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E7494	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E842	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E7157	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E5868	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E57506	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E10113	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E308	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E10313	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E984	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E6041	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E2081	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E5289	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E84083	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E953	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E842	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E6774	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E338382	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E10113	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E29110	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E57506	E951475	0	0	relation_extractor	1:2	keywords:[interaction]
virus_ppi	E951475	E6041	0	0	relation_extractor	1:2	keywords:[interaction]
