E9076	both
E10297	both
E55611	both
E259307	both
E10516	both
E10890	both
E4140	both
E7511	both
E3851	both
E810	both
E64779	both
E388591	both
E348801	both
E84539	both
E1795	both
E1490	both
E390157	both
E3337	both
E50801	both
E6843	both
E4171	both
E10194	both
E6792	both
E259230	both
E246100	both
E55223	both
E402055	both
E10801	both
E593	both
E3777	both
E594	both
E57115	both
E3679	both
E168544	both
E26152	both
E54596	both
E100506658	both
E81629	both
E26254	both
E81623	both
E57205	both
E5007	both
E9524	both
E8519	both
E56902	both
E6935	both
E8694	both
E7707	both
E55127	both
E1535	both
E10639	both
E26024	both
E23145	both
E6376	both
E10410	both
E334	both
E64222	both
E4108	both
E3297	both
E5709	both
E5707	both
E223082	both
E29088	both
E10568	both
E9020	both
E10244	both
E1994	both
E10847	both
E8934	both
E5794	both
E22883	both
E22884	both
E2862	both
E63943	both
E283471	both
E7171	both
E81788	both
E151636	both
E1052	both
E79007	both
E10058	both
E5454	both
E1750	both
E153443	both
E23054	both
E817889507	both
E345275	both
E4664	both
E8767	both
E8766	both
E57154	both
E57620	both
E7186	both
E5170	both
E22839	both
E27044	both
E7380	both
E8546	both
E10344	both
E56894	both
E5629	both
E160760	both
E94115	both
E400	both
E4863	both
E65083	both
E65084	both
E6717	both
E10114	both
E287015	both
E8874	both
E4134	both
E8971	both
E10598	both
E372	both
E821	both
E84443	both
E6146	both
E3303	both
E2301	both
E81502	both
E246175	both
E1650	both
E83540	both
E1654	both
E164237	both
E586	both
E3661	both
E220441	both
E126003	both
E85236	both
E79758	both
E8723	both
E8722	both
E57215	both
E79050	both
E64434	both
E2597	both
E23553	both
E23125	both
E6535	both
E8295	both
E1870	both
E8237	both
E975	both
E2054	both
E2885	both
E7494	both
E26135	both
E23019	both
E55312	both
E10400	both
E53345	both
E54487	both
E83863	both
E5894	both
E9236	both
E3881	both
E55069	both
E865	both
E27035	both
E65987	both
E84287	both
E83694	both
E81545	both
E10572	both
E27106	both
E1968	both
E51085	both
E92856	both
E220064	both
E83461	both
E778	both
E2972	both
E2971	both
E3052	both
E2977	both
E57817	both
E284541	both
E83607	both
E1147	both
E200504	both
E23512	both
E9475	both
E8788	both
E11057	both
E8784	both
E11197	both
E64978	both
E253559	both
E79706	both
E29110	both
E1315	both
E1314	both
E990	both
E9276	both
E9277	both
E999	both
E998	both
E6915	both
E22921	both
E2217	both
E23567	both
E5594	both
E89781	both
E5610	both
E6560	both
E23160	both
E7726	both
E2067	both
E23464	both
E55737	both
E9657	both
E3270	both
E837	both
E340307	both
E5094	both
E5688	both
E9789	both
E64750	both
E7020	both
E4056	both
E786	both
E4050	both
E158880	both
E55636	both
E5879	both
E9968	both
E162972	both
E3614	both
E570	both
E151613	both
E54851	both
E2197	both
E7150	both
E9133	both
E7291	both
E23524	both
E23640	both
E9507	both
E124739	both
E58504	both
E53904	both
E151056	both
E4836	both
E6774	both
E7991	both
E26121	both
E2107	both
E10004	both
E3489	both
E246721	both
E5297	both
E57097	both
E391114	both
E5055	both
E22818	both
E55072	both
E54979	both
E6556	both
E5720	both
E5725	both
E4848	both
E4849	both
E10481	both
E84790	both
E57507	both
E4791	both
E122011	both
E56413	both
E5970	both
E1977	both
E84210	both
E8089	both
E221178	both
E80308	both
E210	both
E55501	both
E55696	both
E11075	both
E5478	both
E2324	both
E7051	both
E5901	both
E84220	both
E10951	both
E1670	both
E3760	both
E1154	both
E55825	both
E5518	both
E4648	both
E3036	both
E85319	both
E55660	both
E151903	both
E7311	both
E57468	both
E6904	both
E5609	both
E7879	both
E84132	both
E79962	both
E10607	both
E152404	both
E2073	both
E25805	both
E2178	both
E25803	both
E54893	both
E9722	both
E10005	both
E23250	both
E4298	both
E9793	both
E54436	both
E80347	both
E6834	both
E55540	both
E23406	both
E23405	both
E6604	both
E8411	both
E27243	both
E10994	both
E1735	both
E84268	both
E5868	both
E94235	both
E60559	both
E8775	both
E3170	both
E1021	both
E83987	both
E27338	both
E51642	both
E119180	both
E9132	both
E6949	both
E3736	both
E2130	both
E87	both
E57162	both
E26059	both
E1441	both
E1119	both
E5288	both
E4091	both
E4090	both
E9355	both
E147906	both
E486	both
E118424	both
E55160	both
E3423	both
E5636	both
E50834	both
E84167	both
E25937	both
E28972	both
